subject,class_id,class_name,declaration_token_count,body_token_count,total_token_count,body_empty,body_tokens_truncated,declaration_truncated,generated_code_status,input_hash
xerces,org.apache.xerces.impl.dv.SecuritySupport$2,SecuritySupport$2,15,3,27,false,0,false,not_detected,c00ea0d51804f8e0888dfdc3209bb29df207beb5281482f2d5ef44008aa426e4
xerces,org.apache.xerces.impl.dv.SecuritySupport$3,SecuritySupport$3,15,8,32,false,0,false,not_detected,8af9c2dc032cdaeb80ccbe1c2545e010e555a42a9998fc586c52b1227c5e7e36
xerces,org.apache.xerces.impl.dv.SecuritySupport$4,SecuritySupport$4,15,9,33,false,0,false,not_detected,d7f02abfd8f8f6c4cceb48a42ff33f93d8b4ce6a01691c9279c706ba8247caef
xerces,org.apache.xerces.impl.dv.SecuritySupport$5,SecuritySupport$5,16,7,32,false,0,false,not_detected,f6e902249758352ac3713e9ce7218d1d933d3ab3ecbb581b0d3df7ef80dd5457
xerces,org.apache.xerces.impl.dv.SecuritySupport$6,SecuritySupport$6,15,10,34,false,0,false,not_detected,3f4cadf240e8fca3bf0c74d81829b14c635a81f105172578f16f6837a719ddfd
xerces,org.apache.xerces.impl.dv.SecuritySupport$7,SecuritySupport$7,15,6,30,false,0,false,not_detected,d0d28ec3df44f7e041c39724d023a1a9dfa185c7bdeb967f570a0c07d98f6f4b
xerces,org.apache.xerces.impl.dv.SecuritySupport$8,SecuritySupport$8,15,5,29,false,0,false,not_detected,86511c70db0dc36cdd481c8014f06736d24332bfcad652e4fd2d1743fc26db67
xerces,org.apache.xerces.impl.dv.ValidatedInfo,ValidatedInfo,99,48,167,false,0,false,not_detected,a6c6f6068fa6ff335b88685319b94648b477e0e42dadf4288744245db001bcad
xerces,org.apache.xerces.impl.dv.ValidationContext,ValidationContext,83,0,94,true,0,false,not_detected,4971dfd0fe39e217a41f8e8afffd3bacd369af50c24ec049e0b39fdb9d96fe01
xerces,org.apache.xerces.impl.dv.XSFacets,XSFacets,12,15,36,false,0,false,not_detected,819014e0ae890cb2904c8664e2043f562d0d1b1f1c0fefeff7b2cb9e39a640f5
xerces,org.apache.xerces.impl.dv.XSSimpleType,XSSimpleType,88,0,99,true,0,false,not_detected,881d38feed8c100b991f5b53133e069bad53429d7217d6ff310f6946ed863716
xerces,org.apache.xerces.impl.dv.dtd.DTDDVFactoryImpl,DTDDVFactoryImpl,38,20,73,false,0,false,not_detected,832e536fc5f7056a6cb25460535b43ccaa1ae6773def741128d2a2b59b9e7b21
xerces,org.apache.xerces.impl.dv.dtd.ENTITYDatatypeValidator,ENTITYDatatypeValidator,20,13,43,false,0,false,not_detected,a605ad9e4979e860ec3d95317abc53fda21724d80b791fc3adb78033552eaa64
xerces,org.apache.xerces.impl.dv.dtd.IDDatatypeValidator,IDDatatypeValidator,20,15,44,false,0,false,not_detected,d671b0e3013d37dcab9ce1f337d5d8da01f7bfed34bc672db5c6bf007328db47
xerces,org.apache.xerces.impl.dv.dtd.IDREFDatatypeValidator,IDREFDatatypeValidator,21,14,45,false,0,false,not_detected,56d88087cf5abb7108efaab7833c98681f12f609c1f9445a04aab0ddd9174e9a
xerces,org.apache.xerces.impl.dv.dtd.ListDatatypeValidator,ListDatatypeValidator,20,19,48,false,0,false,not_detected,d72752f869f1f0fc0081241c39b2dc14cb46a4fb2923c562799e586b8b04cc74
xerces,org.apache.xerces.impl.dv.dtd.NMTOKENDatatypeValidator,NMTOKENDatatypeValidator,22,11,44,false,0,false,not_detected,a8e129d84beade55c457bb1f7b5eacdf5bbc2097b3b8d7754f16376b3eeb81d6
xerces,org.apache.xerces.impl.dv.dtd.NOTATIONDatatypeValidator,NOTATIONDatatypeValidator,21,2,32,false,0,false,not_detected,ad1644ed5ad043cbb9d1fa14f6072fe1026a2f8a21d303de9611a13bfb0a983e
xerces,org.apache.xerces.impl.dv.dtd.StringDatatypeValidator,StringDatatypeValidator,20,2,31,false,0,false,not_detected,7a36d6933e011275760f3a4f5e0757eeb899909e395f6cef0fea3f195a56a381
xerces,org.apache.xerces.impl.dv.dtd.XML11DTDDVFactoryImpl,XML11DTDDVFactoryImpl,35,22,76,false,0,false,not_detected,60d6c9984ffb9a0718a55a39164752e9c12dbc74f0e75bb878115da92fe9bd75
xerces,org.apache.xerces.impl.dv.dtd.XML11IDDatatypeValidator,XML11IDDatatypeValidator,23,15,47,false,0,false,not_detected,378e016a95ef4ce007c4fc10a642754ed89eb4922dfa76d8d80465053b7dcfad
xerces,org.apache.xerces.impl.dv.dtd.XML11IDREFDatatypeValidator,XML11IDREFDatatypeValidator,26,14,50,false,0,false,not_detected,5610fd9ddd3fba16731cda46c98f8a58ca48cdc260dd9e06c83e6c8639c4112d
xerces,org.apache.xerces.impl.dv.dtd.XML11NMTOKENDatatypeValidator,XML11NMTOKENDatatypeValidator,28,11,50,false,0,false,not_detected,24c62e5d66abdfd5016822010b2ccf8ee9d7c005f37f44aa8762c3b96f9f0f5e
xerces,org.apache.xerces.impl.dv.util.Base64,Base64,50,28,92,false,0,false,not_detected,e06081a9a79fb1382be5b0618216b9ef47585635fb9be6e45eecb83587693542
xerces,org.apache.xerces.impl.dv.util.ByteListImpl,ByteListImpl,43,25,78,false,0,false,not_detected,1609c82a5261ec5d6533ab4a289924831e3cb9436bcad132d326594cac92f896
xerces,org.apache.xerces.impl.dv.util.HexBin,HexBin,17,23,49,false,0,false,not_detected,20a6fb6cdc8c6ac251a82959713c7308acb93b7bce2e82c8954a35a391077dc8
xerces,org.apache.xerces.impl.dv.xs.AbstractDateTimeDV,AbstractDateTimeDV,429,142,613,false,0,false,not_detected,4065887d50c7af02cb5428a79ff11c6912fd5d252a602957b7716e7a7eee6a72
xerces,org.apache.xerces.impl.dv.xs.AbstractDateTimeDV$DateTimeData,AbstractDateTimeDV$DateTimeData,103,66,181,false,0,false,not_detected,ef934a790d594e77b40dea50ab68f9d7d3e8e4f40d2453a30c66867916e7c2ee
xerces,org.apache.xerces.impl.dv.xs.AnyAtomicDV,AnyAtomicDV,26,5,40,false,0,false,not_detected,f6f4cf3a379b5bf2869bca84db460a125677e4c2716ee04c684b518ce8c6d2c6
xerces,org.apache.xerces.impl.dv.xs.AnySimpleDV,AnySimpleDV,27,5,41,false,0,false,not_detected,f85c09ddcdf4201bf4f44a9fc8159c4dc7be0757e039056f8af76d0c114fa50c
xerces,org.apache.xerces.impl.dv.xs.AnyURIDV,AnyURIDV,33,41,90,false,0,false,not_detected,17659b3c810914b9974f0868e541ba45e5feb4ce2d4eae9edbcd1b2f9ea2742f
xerces,org.apache.xerces.impl.dv.xs.Base64BinaryDV,Base64BinaryDV,35,18,65,false,0,false,not_detected,2dc90af87b5fd9d90523e231144fdc2614cf2d09bbd2daba75af7df8a91b1687
xerces,org.apache.xerces.impl.dv.xs.Base64BinaryDV$XBase64,Base64BinaryDV$XBase64,30,17,58,false,0,false,not_detected,684a8c61ce59b24afc4959ca52076cb12e84f7d5cc5ae25d95067c17696595f0
xerces,org.apache.xerces.impl.dv.xs.BaseDVFactory,BaseDVFactory,102,42,158,false,0,false,not_detected,005dfa8474f56a0d154145aba6a15e518b43362d3474787b22b0db758ac1c6e9
xerces,org.apache.xerces.impl.dv.xs.BaseSchemaDVFactory,BaseSchemaDVFactory,112,65,197,false,0,false,not_detected,7f06ecc4f659f277ccba199ab0c8ed9c6dbf543d9d388f10f3eeddb18a5be227
xerces,org.apache.xerces.impl.dv.xs.BooleanDV,BooleanDV,26,14,50,false,0,false,not_detected,6854c3e06bdf85d728f60c12cc2be7c19bea66480bf7bec6ab0ab3c6ddd8d910
xerces,org.apache.xerces.impl.dv.xs.DateDV,DateDV,55,38,105,false,0,false,not_detected,1d19aa56767783afbcd054a295be4719d3bd2e90535bf66cc11ec1019ebecbf4
xerces,org.apache.xerces.impl.dv.xs.DateTimeDV,DateTimeDV,45,39,97,false,0,false,not_detected,e69cc1aad60896b3b8ff21bb3cd752bd1ee02baf85f1e0573818dba0fddcbf91
xerces,org.apache.xerces.impl.dv.xs.DayDV,DayDV,56,42,110,false,0,false,not_detected,1ecbb10a8927b541e1b49311645d8a13c328818c3d8516550e80fd594a9f8bda
xerces,org.apache.xerces.impl.dv.xs.DayTimeDurationDV,DayTimeDurationDV,31,25,68,false,0,false,not_detected,3c2d0bdc42ddbc9c921c64643f919635d68726bc4f4fe2a6ce22f0e8b4ae6dda
xerces,org.apache.xerces.impl.dv.xs.DecimalDV,DecimalDV,46,19,75,false,0,false,not_detected,8b4ba76efe162655c6090f1cb129481b4637cf535c8199505ffc20726c41206e
xerces,org.apache.xerces.impl.dv.xs.DecimalDV$XDecimal,DecimalDV$XDecimal,87,48,150,false,0,false,not_detected,bf08f609e820050cfbcca9c07ac21f31b1db8472047e294bdb992d45c5e33d22
xerces,org.apache.xerces.impl.dv.xs.DoubleDV,DoubleDV,49,21,80,false,0,false,not_detected,bc79f4ae07c7820b61e36d358badfc8ea20fa13d7e44570fd616615004e39dcb
xerces,org.apache.xerces.impl.dv.xs.DoubleDV$XDouble,DoubleDV$XDouble,49,29,91,false,0,false,compiler_synthetic_evidence,da877e44bf8aed807320f3c2bcb03ee9a2cee0f32bd8d0ecd702d9746f481b2f
xerces,org.apache.xerces.impl.dv.xs.DurationDV,DurationDV,124,68,219,false,0,false,not_detected,e2c0f6411c67af8e8d41097cb149a2ead570c26b904f6c87cced47358d11781e
xerces,org.apache.xerces.impl.dv.xs.EntityDV,EntityDV,36,28,75,false,0,false,not_detected,c208c4c58301af061e4994f8d52d40890011c1a4c2f16ff7b57ed39987d86818
xerces,org.apache.xerces.impl.dv.xs.ExtendedSchemaDVFactoryImpl,ExtendedSchemaDVFactoryImpl,39,20,68,false,0,false,not_detected,608208270896cb05015f5a6f30e900d1500473a577018b0caabc4f83e83ac0ca
xerces,org.apache.xerces.impl.dv.xs.FloatDV,FloatDV,42,17,69,false,0,false,not_detected,1cd85cc601972d3d25b51497b7206c0e56b240843ce6c9a246bfb4b4870f297b
xerces,org.apache.xerces.impl.dv.xs.FloatDV$XFloat,FloatDV$XFloat,48,27,88,false,0,false,compiler_synthetic_evidence,978cef268c09ad4cdb73fc4e912ba3e30d27db3e438fc5cf35d63ddcf672a580
xerces,org.apache.xerces.impl.dv.xs.FullDVFactory,FullDVFactory,38,39,92,false,0,false,not_detected,1d83bc17917041f0cc66e61cf76f546d7a0036bc79acb581f10426b845950ae8
xerces,org.apache.xerces.impl.dv.xs.HexBinaryDV,HexBinaryDV,33,18,61,false,0,false,not_detected,bdc2c0b9fe19b0162b4ea2b25de250bd2f11433cfa1c2b3cd9badf910b70904e
xerces,org.apache.xerces.impl.dv.xs.HexBinaryDV$XHex,HexBinaryDV$XHex,26,17,54,false,0,false,not_detected,276798e6ae70afdbb8943eff77b25452b5d3f619df8f80810a3830359a56d611
xerces,org.apache.xerces.impl.dv.xs.IDDV,IDDV,36,29,76,false,0,false,not_detected,86171f40516cfb7082cef914a8c1db3967b2fdee829b47d107702db1b52a4622
xerces,org.apache.xerces.impl.dv.xs.IDREFDV,IDREFDV,37,22,69,false,0,false,not_detected,835ec6c60fdd0e45d14291224d3dd808e2369b3de62d9b7c6b1cb56f6812f0c9
xerces,org.apache.xerces.impl.dv.xs.IntegerDV,IntegerDV,19,11,40,false,0,false,not_detected,a59976e518c88ba46b2eedd6749b7af67ae953c05b1f3476287e08b8b0753152
xerces,org.apache.xerces.impl.dv.xs.ListDV,ListDV,32,8,49,false,0,false,not_detected,b6e9eeae569caaf7fbcf02cc9ea3f5a8c129d3713ffccb53b2625d5263940164
xerces,org.apache.xerces.impl.dv.xs.ListDV$ListData,ListDV$ListData,51,25,85,false,0,false,not_detected,5b2fa5c8d0afe0e45c629aae0530929240614953d1b8fe3ac279cd9656090574
xerces,org.apache.xerces.impl.dv.xs.MonthDV,MonthDV,56,43,111,false,0,false,not_detected,851ca709eab9a94cdbef48422d886524e8ed071a3738b24d635991c8cf0ee182
xerces,org.apache.xerces.impl.dv.xs.MonthDayDV,MonthDayDV,57,44,113,false,0,false,not_detected,532d47790bc62cb9b9b5c28df47035365a7c97bee936937dc0518ebecc5ba790
xerces,org.apache.xerces.impl.dv.xs.PrecisionDecimalDV,PrecisionDecimalDV,55,23,88,false,0,false,not_detected,0ffb68c8273a1df9e4ae6cc80933307c744cadee0e9b6fdf5e21a4c9b77e7f3f
xerces,org.apache.xerces.impl.dv.xs.PrecisionDecimalDV$XPrecisionDecimal,PrecisionDecimalDV$XPrecisionDecimal,120,50,186,false,0,false,not_detected,bdc16a0c6b2b3e5f497923053c66d37da9ec63ddc2edca0ded8f6f13dbf4f671
xerces,org.apache.xerces.impl.dv.xs.QNameDV,QNameDV,32,25,69,false,0,false,not_detected,1fa8e8e522453295305d26ec9fae710f408d5424a5a9257d343a98c32814da7e
xerces,org.apache.xerces.impl.dv.xs.QNameDV$XQName,QNameDV$XQName,40,17,73,false,0,false,not_detected,6d3ae34115db976b89b4eae059675377d69ad79fd0bfe39bf5e8245444e30187
xerces,org.apache.xerces.impl.dv.xs.SchemaDVFactoryImpl,SchemaDVFactoryImpl,38,14,61,false,0,false,not_detected,dd272c9fd0533f939c0010237c06b38f97874840cfb61778bde9ffd03459dc91
xerces,org.apache.xerces.impl.dv.xs.SchemaDateTimeException,SchemaDateTimeException,9,2,20,false,0,false,not_detected,253a6ccda37d3678a9fd8411d70960a0df5971d60bd9ffbb02e3c9d7395ff1af
xerces,org.apache.xerces.impl.dv.xs.StringDV,StringDV,26,5,40,false,0,false,not_detected,619fee77aa2936e7ff4b2501bb77e79d510c126caed99db0635831d3cf819c54
xerces,org.apache.xerces.impl.dv.xs.TimeDV,TimeDV,56,43,112,false,0,false,not_detected,cb349a7f2b442c66260053da87db7b149f1e62c39ab27ebb081077ac98431f87
xerces,org.apache.xerces.impl.dv.xs.TypeValidator,TypeValidator,88,31,128,false,0,false,not_detected,1ac8a0970a3a58eb09b887c58e24ef853e479e107850c42c9a3a8bb1484d82a3
xerces,org.apache.xerces.impl.dv.xs.TypeValidator$1,TypeValidator$1,15,16,42,false,0,false,not_detected,3e960689e02c00bc3c29662c7cf0bb3706308f17a6a7133dbb4d8c9c56b2a911
xerces,org.apache.xerces.impl.dv.xs.UnionDV,UnionDV,26,5,40,false,0,false,not_detected,c17597b1648de3b9f91b7e9a7379dcdb7ebba714587365ade6e9339b428efec6
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,XSSimpleTypeDecl,789,256,1414,false,342,false,compiler_synthetic_evidence,b0fa321285b0fdfd6cd38662099d313df46be96a7561317cadbd1ef7f3eb7f84
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$1,XSSimpleTypeDecl$1,89,25,124,false,0,false,not_detected,aae97306df7420922010c39490b9bb13144abf8a68d8ba6eb71bd11642b16fd2
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$2,XSSimpleTypeDecl$2,33,11,53,false,0,false,not_detected,f1977b8116ced9bdbf82fb7e17021a8bc52037c7377a92085ea4090f3c979a53
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$3,XSSimpleTypeDecl$3,33,15,57,false,0,false,not_detected,372619373f9ce93e0724a44673b3e21c38c8f842fe1159617065d5f07c78d435
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$4,XSSimpleTypeDecl$4,89,25,124,false,0,false,not_detected,9ec49f6fa7465f61c4d0137c162e346fafb8e7df8375d4faf44895a9e12167cc
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$AbstractObjectList,XSSimpleTypeDecl$AbstractObjectList,27,11,47,false,0,false,compiler_synthetic_evidence,9be2f429b35c160253a25d46d89695dc896bdf1b938ad8ad0769057d0f36fd8d
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$ValidationContextImpl,XSSimpleTypeDecl$ValidationContextImpl,100,32,142,false,0,false,not_detected,b8f6a9c45fbeaa173929dd92a2db1ce9db30b5a5c133ab6a72d3b0be6d4ba52c
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$XSFacetImpl,XSSimpleTypeDecl$XSFacetImpl,87,39,143,false,0,false,not_detected,e56419649d65ecb325c5acdcc93aa620f72bd225d6c500cd6e35b384eaf237dd
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$XSMVFacetImpl,XSSimpleTypeDecl$XSMVFacetImpl,74,26,115,false,0,false,not_detected,e00b5a5b76a683519c88165a65237c0dd7f201d24db5a6516063f27e69d07893
xerces,org.apache.xerces.impl.dv.xs.XSSimpleTypeDelegate,XSSimpleTypeDelegate,325,60,397,false,0,false,not_detected,a9c70e5d913a6cfde055fe5b5c4f03c4d5c680a365ebfc8a8c588aee5909fb71
xerces,org.apache.xerces.impl.dv.xs.YearDV,YearDV,56,41,109,false,0,false,not_detected,b95e94af98bdb02598a4a1b3528cd8be00b18329601fd11e866342b88098370e
xerces,org.apache.xerces.impl.dv.xs.YearMonthDV,YearMonthDV,57,37,106,false,0,false,not_detected,9a688783883a0a85d769bf8905b5e79f700263c7582224c92ff3b9dbf016a529
xerces,org.apache.xerces.impl.dv.xs.YearMonthDurationDV,YearMonthDurationDV,31,20,61,false,0,false,not_detected,7785a053324366329f43d0192715c9cf357613d080c138f9a6a4a70e64082873
xerces,org.apache.xerces.impl.io.ASCIIReader,ASCIIReader,48,39,99,false,0,false,not_detected,a68a5ad2e50b248358316175d8066b02c87b834e1e50d5f7883e1d30592d2b0b
xerces,org.apache.xerces.impl.io.Latin1Reader,Latin1Reader,49,23,83,false,0,false,not_detected,b527879e7f01430995350aaf545bd2f09a686c59a04b3db45641a2169cb91b53
xerces,org.apache.xerces.impl.io.MalformedByteSequenceException,MalformedByteSequenceException,31,16,56,false,0,false,not_detected,a9e1d84dd4420877d44fe3949d0c29c7433551814137806ad4eb808f63272a25
xerces,org.apache.xerces.impl.io.UCSReader,UCSReader,48,46,133,false,0,false,not_detected,7f94fd522bac3b8dc3b2146ae24e4b3e57caa6ad2560b51cbfb5ede9cc502ea7
xerces,org.apache.xerces.impl.io.UTF16Reader,UTF16Reader,76,60,157,false,0,false,not_detected,4f0d19b4729ef2ea230b431a719fca8314db75ed7dda427e23b95dc65d73302a
xerces,org.apache.xerces.impl.io.UTF8Reader,UTF8Reader,74,52,140,false,0,false,not_detected,fa02d9d9198f483753a78423200edfb646ff9966e19764a060d14909704b1536
xerces,org.apache.xerces.impl.msg.XMLMessageFormatter,XMLMessageFormatter,20,26,57,false,0,false,not_detected,f6b9673e1686f42b9d73b617161c636aaa2dae9413a0d3321017b1e3881fe83a
xerces,org.apache.xerces.impl.validation.ConfigurableValidationState,ConfigurableValidationState,70,23,106,false,0,false,not_detected,38f7c76cf5847178b5357596a0dd56d54541893ce762850efbae788354c30388
xerces,org.apache.xerces.impl.validation.EntityState,EntityState,20,0,31,true,0,false,not_detected,8966ba6b3f8b8ca50cb0866a1da6c62ca1daf9385c751cdcd3a6f6089e50bf0d
xerces,org.apache.xerces.impl.validation.ValidationManager,ValidationManager,53,22,86,false,0,false,not_detected,ba362df631133cc0e66e963bacb824e24ffe6a230c16a503537ca328d2ea1a8c
xerces,org.apache.xerces.impl.validation.ValidationState,ValidationState,164,62,236,false,0,false,not_detected,a0ddbf66af8d7949167712ac62cf24a1b40034170fd6fef14856aa93d23855e6
xerces,org.apache.xerces.impl.xpath.XPath,XPath,75,44,128,false,0,false,not_detected,8d658892fde025a30fa1027853d6cd5a4bf6aa7c64f3f72dbb5fea167fc3d9e3
xerces,org.apache.xerces.impl.xpath.XPath$1,XPath$1,21,11,41,false,0,false,not_detected,7c1eb27fe2a771f669a5d9d94ed317d7b014e8bbb9d074b5c5bdf4c4b349d4f0
xerces,org.apache.xerces.impl.xpath.XPath$Axis,XPath$Axis,18,14,43,false,0,false,not_detected,18683098e5d119e654b22bf679b0f8a6a2ebfa47f984848f9b72223cd5780a5c
xerces,org.apache.xerces.impl.xpath.XPath$LocationPath,XPath$LocationPath,19,18,48,false,0,false,not_detected,01cdfe45b2c0050d2524834af291da440f76560277f8049be05064a7aff9c1bb
xerces,org.apache.xerces.impl.xpath.XPath$NodeTest,XPath$NodeTest,19,19,50,false,0,false,not_detected,120150ec2ccac6156be5881a7ebb0b7b227313fb9a5a1585be866c63ae25da73
xerces,org.apache.xerces.impl.xpath.XPath$Scanner,XPath$Scanner,60,69,138,false,0,false,not_detected,e12740c5a95a4d295ec234f61ac73bf6729bc08daea9ec30bbaa5026cd66b7c1
xerces,org.apache.xerces.impl.xpath.XPath$Step,XPath$Step,18,21,53,false,0,false,not_detected,c64f74935aeadea3a4eacf8d1aa754e15f1f0d6e162cdad548dc46a790e791c0
xerces,org.apache.xerces.impl.xpath.XPath$Tokens,XPath$Tokens,54,114,189,false,0,false,not_detected,0cf80a9da888e199511977445450f56056fd4cee5dfd28f7d35abceb5bb3d72c
xerces,org.apache.xerces.impl.xpath.XPathException,XPathException,12,6,27,false,0,false,not_detected,6c4ee4f5f7b1285a985d5795f8e2c0c57632fcef2e2fb78165003fac7f3a9000
xerces,org.apache.xerces.impl.xpath.regex.BMPattern,BMPattern,65,19,93,false,0,false,not_detected,7c1abb73ab6f7b83f0eada8e8fe0e7119fc35fbfde283dc7e0c31b55955c544e
xerces,org.apache.xerces.impl.xpath.regex.CaseInsensitiveMap,CaseInsensitiveMap,85,43,139,false,0,false,not_detected,e8e35f2c1e9ae3a2b25b7ae34cc9724b9b02acb7bde2b56096f98084555dcc87
xerces,org.apache.xerces.impl.xpath.regex.Match,Match,80,55,152,false,0,false,not_detected,072fedaf6726140cfc7474989a35c2c123109bdaaef44e7cc541b34fb22d103c
xerces,org.apache.xerces.impl.xpath.regex.Op,Op,192,42,245,false,0,false,not_detected,83acadc31780ddc133698351ecd597bb6069d90d6dce178e75ce7d2988d9c58c
xerces,org.apache.xerces.impl.xpath.regex.Op$CharOp,Op$CharOp,13,3,25,false,0,false,not_detected,1552ec6e8718311702248ef4cbe237221bfcb1c89b7681376719cdc1952ce711
xerces,org.apache.xerces.impl.xpath.regex.Op$ChildOp,Op$ChildOp,19,3,31,false,0,false,not_detected,d40ef5725184d029bd941b1ab08924afd132d82c68d1dfa977210f162eadf43d
xerces,org.apache.xerces.impl.xpath.regex.Op$ConditionOp,Op$ConditionOp,9,6,24,false,0,false,not_detected,79879f5fe1e78f4c83624ec717da2ce590a37fb240c0b94a55d967dd9e49f99e
xerces,org.apache.xerces.impl.xpath.regex.Op$ModifierOp,Op$ModifierOp,21,7,42,false,0,false,not_detected,5d73bc393b07c69afade6fa6f5ce82aad3cee6a367ea9baea06b31ed3c8a2930
xerces,org.apache.xerces.impl.xpath.regex.Op$RangeOp,Op$RangeOp,14,4,27,false,0,false,not_detected,23d3f5bb3b5a1aabe3c7abed70248b3f5e01426cff78ab6b495e1c37cb6ff8a0
xerces,org.apache.xerces.impl.xpath.regex.Op$StringOp,Op$StringOp,13,3,25,false,0,false,not_detected,32156b4f94bd28bfc7e96312766ce5ef60c7227a6563987e2e7c45602b09977d
xerces,org.apache.xerces.impl.xpath.regex.Op$UnionOp,Op$UnionOp,25,9,43,false,0,false,not_detected,dd454570fdca5ec6fbd4816f1b53c49e5373cbf71f041825ac4d9b82fc6b7a64
xerces,org.apache.xerces.impl.xpath.regex.ParseException,ParseException,11,3,23,false,0,false,not_detected,f4411f1613e729b57792665654a430d8ddb6408f4d19fe40aba405931378dc9e
xerces,org.apache.xerces.impl.xpath.regex.ParserForXMLSchema,ParserForXMLSchema,281,89,405,false,0,false,not_detected,ea9dc3000df4a7ffb02ae021f2c281fc9abaced212858ec0d99940e84efe10cf
xerces,org.apache.xerces.impl.xpath.regex.REUtil,REUtil,122,62,203,false,0,false,not_detected,e904e7bae494222d2e2396847a96ac305c335cf0b70eb2b31c7f4d36fcbab383
xerces,org.apache.xerces.impl.xpath.regex.RangeToken,RangeToken,111,64,192,false,0,false,not_detected,2d050865f2f779b642d5f269631a1acb6569eacaae6c54e184edce17d36fb2f6
xerces,org.apache.xerces.impl.xpath.regex.RegexParser,RegexParser,355,142,556,false,0,false,not_detected,f3fbc65adce16f18116402edc5d00dc5110d1fc703d0191888ae7d820382bdd6
xerces,org.apache.xerces.impl.xpath.regex.RegexParser$ReferencePosition,RegexParser$ReferencePosition,8,4,21,false,0,false,not_detected,62f81d83fff7a6f68c42c0935020153dd67ed08e34575eff9b765997be98386a
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression,RegularExpression,309,112,448,false,0,false,not_detected,524d5d853276058bb7bdf3f667abcaa2ac818e2ed646f8fe7bf79576a142e439
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$CharArrayTarget,RegularExpression$CharArrayTarget,104,15,128,false,0,false,not_detected,cc306d9a71c670a9dde645663647c5c793c91ba2506540f4a7e05acc7a02375a
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$CharacterIteratorTarget,RegularExpression$CharacterIteratorTarget,106,16,131,false,0,false,not_detected,75db61df8b55c2d8d2432b35cc5f98d1befcb9d5cdea72d4e407a1abfdc2251f
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$ClosureContext,RegularExpression$ClosureContext,29,23,63,false,0,false,not_detected,5a35735cdfdef99d943ebbfbfcbb4cb7698ef139d91c1dae21f9417425eb4d43
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$Context,RegularExpression$Context,54,30,95,false,0,false,not_detected,a9eb586b0905f75914e58809f58381c76bcde24c9563dcba535f21ba34595a47
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,RegularExpression$ExpressionTarget,43,1,53,false,0,false,not_detected,505f02dc09608ca6174b1a4eae0535fbf0a8b254c6413012fc1aa7196c7ee6e7
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$StringTarget,RegularExpression$StringTarget,54,13,76,false,0,false,not_detected,7f0a929fb33c494fc884865665be63b6b3051ec1246383e26328f2db070e4e7c
xerces,org.apache.xerces.impl.xpath.regex.Token,Token,381,256,754,false,44,false,not_detected,3a271c3bbb5e191cf7b3ea5cb8d8c170c017e5f491de7987b4a5ee393f964a97
xerces,org.apache.xerces.impl.xpath.regex.Token$CharToken,Token$CharToken,26,21,64,false,0,false,not_detected,3ae05cc57aa4c7f7e24108bd9329536966e16c5dba02b90004a0e639ac907f75
xerces,org.apache.xerces.impl.xpath.regex.Token$ClosureToken,Token$ClosureToken,46,18,77,false,0,false,not_detected,815ad77ac684137da70b3a4703ef103d25095766df6270893155b60441002cd3
xerces,org.apache.xerces.impl.xpath.regex.Token$ConcatToken,Token$ConcatToken,25,14,50,false,0,false,not_detected,23f6b7dd52cb3b259a3aec482739815b7e4725a71d8d50f929fe1485da668aa4
xerces,org.apache.xerces.impl.xpath.regex.Token$ConditionToken,Token$ConditionToken,25,25,59,false,0,false,not_detected,6253963b98297ae37b4b91b347139e308a3f4caf34637e85a84cdd57efab982b
xerces,org.apache.xerces.impl.xpath.regex.Token$FixedStringContainer,Token$FixedStringContainer,8,3,20,false,0,false,not_detected,394b1554c2ccd7542f7c70498ef7b9d283702e0a45790c3ae13b038f99c100c6
xerces,org.apache.xerces.impl.xpath.regex.Token$ModifierToken,Token$ModifierToken,36,15,60,false,0,false,not_detected,4e72045d659625ef29dba0afdd4a62e79eb7d2fd89df58ea8bb7e1bcb98947a8
xerces,org.apache.xerces.impl.xpath.regex.Token$ParenToken,Token$ParenToken,31,14,56,false,0,false,not_detected,f6da417a8476ca92336e7e6ea3ffbec504da0dfc09635db657882c1220ef62c8
xerces,org.apache.xerces.impl.xpath.regex.Token$StringToken,Token$StringToken,26,15,50,false,0,false,not_detected,2f84cc6443022e0b14d6a08f2da164302049c54f6359b71037909708956bab8d
