path,classification,old_selector_dependency,sha256,byte_size,action,replacement_path,replacement_sha256,historical_evidence_retained,reason
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_07/run_metadata.json,failed_attempt,false,994a9bb2986ac9cb017f16401c4ab42ce0adcf5e0c24f6af1f1822b989cfffd3,1661,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_08/pareto_front.csv,failed_attempt,false,4adc8becf8e7f0c5881206280919b5f6d96e27722b9e08d9d57ba56ec023d365,23303,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_08/pareto_labels.csv.xz,failed_attempt,false,4708835b6f2cde8508fab4f3b1cf848c4a2989307dff4729676c3f43ccc57be0,3056,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_08/run_metadata.json,failed_attempt,false,db33203760d04b0b1be133c749bed8fa0da6abf5b466a74cffe05d77e405d8fc,1661,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_09/pareto_front.csv,failed_attempt,false,ddb402e880933866b947a5576b34b07b38590309197c052f66cf03fe17678fb6,23113,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_09/pareto_labels.csv.xz,failed_attempt,false,c5fa28072822429486a52183768e5b8218681405370b8f5cb2cd7d0c7b49c37b,3128,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_09/run_metadata.json,failed_attempt,false,671027d8a867ce566da2599e3d7aee7a98af430177fc3fffda97c5b8614db601,1661,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_10/pareto_front.csv,failed_attempt,false,9bba91a84e0957e195c10b109cac1922f62f7a7ea00ed5180fe4717f7989e7b5,23306,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_10/pareto_labels.csv.xz,failed_attempt,false,cf6c133b1fa1b45dffda309853d07416f697bcbd801d754622ca079de8536144,3204,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_10/run_metadata.json,failed_attempt,false,db7e74c4497c83177a20b727962512534a1494211ee64a872e8d0c9bf7a99c27,1662,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_11/pareto_front.csv,failed_attempt,false,6c4165e5a4932cb41603dab9bacf4c8f269bb3f350da85fd2080591eeaf94383,20481,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_11/pareto_labels.csv.xz,failed_attempt,false,18455f974fa29ccbcd303ce54d86349ed8345a163f6d34182ee64e93427a6c02,2916,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_11/run_metadata.json,failed_attempt,false,6b816cdceedc380d3ac2472ad7d289b507fbc76c6d96f22244e9354a362bdf02,1662,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_failed_empirical_bounds/seed_12/run_metadata.json,failed_attempt,false,c3966d762526ca521d49129d68d668b14bf90173b55d98a48b744e5d307092e8,1662,delete_failed,results/stage2/subjects/jpetstore/nsga/robustness_final_30seeds/,,false,Failed empirical-bounds attempt has no accepted result and no current consumer.
results/stage2/subjects/jpetstore/nsga/robustness_smoke/STATUS.md,temporary_smoke,false,fe2d5d564eb710f5a1d74b6ff0d7ea8c3e161c90f754d9299973efcaea1fbce7,129,delete_temporary,results/stage2/subjects/*/nsga/robustness_final_30seeds/,,false,Pre-formal smoke output is not an accepted result and has no current consumer.
results/stage2/subjects/xerces-j/nsga/raw/hypervolume_by_seed.csv,superseded_derived,true,ab430ae6d28a67b4ed023079366f7ae5e6473d5b261ad3f63e2403f39588f53b,384,delete_superseded,results/stage2/subjects/*/nsga/robustness_final_30seeds/ and results/stage2/cross_subject/operating_profile/,,false,Earlier derived summaries are superseded by formal 30-seed outputs and current post-hoc profiles.
results/stage2/subjects/xerces-j/nsga/raw/hypervolume_summary.csv,superseded_derived,true,1e511bd957fa6a277397580d9a15e993c75d56aca76cf8c9e3d4bf1193231da6,172,delete_superseded,results/stage2/subjects/*/nsga/robustness_final_30seeds/ and results/stage2/cross_subject/operating_profile/,,false,Earlier derived summaries are superseded by formal 30-seed outputs and current post-hoc profiles.
results/stage2/subjects/xerces-j/nsga/raw/leiden_comparison.csv,superseded_derived,true,164e3652a764e673043716a7d06abed9446d8921b694863fa9b66e96aa2943f8,106807,delete_superseded,results/stage2/subjects/*/nsga/robustness_final_30seeds/ and results/stage2/cross_subject/operating_profile/,,false,Earlier derived summaries are superseded by formal 30-seed outputs and current post-hoc profiles.
results/stage2/subjects/xerces-j/nsga/raw/posthoc_metrics.csv,superseded_derived,true,79cad24637e63d500df83a87d78782f558f00913161303df5f3d16e94f458bd8,346936,delete_superseded,results/stage2/subjects/*/nsga/robustness_final_30seeds/ and results/stage2/cross_subject/operating_profile/,,false,Earlier derived summaries are superseded by formal 30-seed outputs and current post-hoc profiles.
results/stage2/subjects/xerces-j/nsga/raw/stage1_vs_stage2.csv,superseded_derived,true,7747f2e2e97032ef4b9727c5e5524e9a6cb9e3a68c3e8a61bd4b49d892622625,2744,delete_superseded,results/stage2/subjects/*/nsga/robustness_final_30seeds/ and results/stage2/cross_subject/operating_profile/,,false,Earlier derived summaries are superseded by formal 30-seed outputs and current post-hoc profiles.
results/stage2/cross_subject/formal_statistics/historical_selector_cleanup_inventory.csv,obsolete_cleanup_inventory,true,dfea85facf8607e2ce77b7844a8900729b76da240195f65db1dc815e91648bfb,51375,delete_obsolete,results/stage2/cross_subject/formal_statistics/historical_output_cleanup_inventory.csv,,false,Superseded cleanup inventory described outputs that were retained or deleted differently; replaced by the current per-file audit.
results/stage2/cross_subject/diagnostics/daytrader_tradeoff/audit_manifest.json,immutable_historical_provenance,true,20055f5177cfd1738b50d821a16f2c71c0d62d2e50b52ec56c53d1d08f895797,10734,retain_historical,,,true,Current aligned audit manifest retains the old diagnostic path only as historical provenance; it is not an active reader of that deleted path.
results/stage2/subjects/*/nsga/robustness/seed_*/pareto_front.csv,immutable_historical_source,true,,,retain_historical,,,true,Complete historical Pareto fronts retained byte-identically; not active canonical results.
results/stage2/subjects/*/nsga/robustness/seed_*/pareto_labels.csv.xz,immutable_historical_source,true,,,retain_historical,,,true,Complete historical candidate label mappings retained byte-identically; not active canonical results.
results/stage2/subjects/*/nsga/robustness/seed_*/run_metadata.json,immutable_historical_provenance,true,,,retain_historical,,,true,Original historical run metadata retained without rewriting the old run provenance.
"results/stage2/subjects/*/nsga/robustness/{robustness_manifest.json,STATUS.md}",immutable_historical_provenance,true,,,retain_historical,,,true,Original historical run manifests and status markers retained as provenance.
"results/stage2/subjects/*/nsga/raw/{pareto_front.csv,pareto_labels.csv.xz,metadata.yml}",historical_source,true,,,retain_historical,,,true,"Earlier source fronts, labels, and metadata retained; only obsolete derived summaries were removed."
results/stage2/subjects/*/nsga/robustness_final_30seeds/,protected_formal_source,false,,,retain_unchanged,,,true,Current formal 30-seed source artifacts are protected and were not modified.
results/stage2/cross_subject/operating_profile/,current_canonical_posthoc,false,,,retain_active,,,false,Current 5% canonical operating profiles and derived comparisons remain authoritative.
