source,target,flow_type,weight,evidence_method,evidence_statement
org.apache.xerces.impl.xpath.regex.Token$ModifierToken,org.apache.xerces.impl.xpath.regex.Op,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>","r40_31 = staticinvoke <org.apache.xerces.impl.xpath.regex.Op: org.apache.xerces.impl.xpath.regex.Op$ModifierOp createModifier(org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.Op,int,int)>(r39, $r12, $i2, $i1)"
org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>","$r49_1 = specialinvoke r2.<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>($r3, null, z0)"
org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>","$r8 = specialinvoke r2.<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>($r5, r39, z0)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>","$r8 = specialinvoke r2.<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>($r5, r39, z0)"
org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>","$r50_1 = specialinvoke r2.<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>($r7, r39, z0)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>","$r50_1 = specialinvoke r2.<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>($r7, r39, z0)"
org.apache.xerces.impl.xpath.regex.RegularExpression,org.apache.xerces.impl.xpath.regex.Op,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: org.apache.xerces.impl.xpath.regex.Op compile(org.apache.xerces.impl.xpath.regex.Token,org.apache.xerces.impl.xpath.regex.Op,boolean)>","r40_32 = staticinvoke <org.apache.xerces.impl.xpath.regex.Op: org.apache.xerces.impl.xpath.regex.Op$ConditionOp createCondition(org.apache.xerces.impl.xpath.regex.Op,int,org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.Op)>(r39, i30, r4, $r8, $r50_2)"
org.apache.xerces.impl.xpath.regex.Match,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],org.apache.xerces.impl.xpath.regex.Match)>","$z0 = virtualinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>(r1, 0, $i0, r2)"
org.apache.xerces.impl.xpath.regex.RegularExpression,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","virtualinvoke $r27.<org.apache.xerces.impl.xpath.regex.Match: void setEnd(int,int)>(0, i34)"
org.apache.xerces.impl.xpath.regex.BMPattern,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","virtualinvoke $r21.<org.apache.xerces.impl.xpath.regex.Match: void setBeginning(int,int)>(0, i35)"
org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","i34 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r24, $i28, 1, $i27)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","i34 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r24, $i28, 1, $i27)"
org.apache.xerces.impl.xpath.regex.RegularExpression,org.apache.xerces.impl.xpath.regex.Match,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","virtualinvoke $r27.<org.apache.xerces.impl.xpath.regex.Match: void setEnd(int,int)>(0, i34)"
org.apache.xerces.impl.xpath.regex.BMPattern,org.apache.xerces.impl.xpath.regex.Match,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","virtualinvoke $r21.<org.apache.xerces.impl.xpath.regex.Match: void setBeginning(int,int)>(0, i35)"
org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","i37_1 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r17, $i19, 1, $i18)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","i37_1 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r17, $i19, 1, $i18)"
org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i17 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r16, i38_2, 1, $i16)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i17 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r16, i38_2, 1, $i16)"
org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i8 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r12, i38_5, 1, $i7)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i8 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r12, i38_5, 1, $i7)"
org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i6 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r11, i38_8, 1, $i5)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(char[],int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i6 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r11, i38_8, 1, $i5)"
org.apache.xerces.impl.xpath.regex.Match,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,org.apache.xerces.impl.xpath.regex.Match)>","$z0 = virtualinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>(r1, 0, $i0, r2)"
org.apache.xerces.impl.xpath.regex.RegularExpression,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","virtualinvoke $r27.<org.apache.xerces.impl.xpath.regex.Match: void setEnd(int,int)>(0, i34)"
org.apache.xerces.impl.xpath.regex.BMPattern,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","virtualinvoke $r21.<org.apache.xerces.impl.xpath.regex.Match: void setBeginning(int,int)>(0, i35)"
org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","i34 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r24, $i28, 1, $i27)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","i34 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r24, $i28, 1, $i27)"
org.apache.xerces.impl.xpath.regex.RegularExpression,org.apache.xerces.impl.xpath.regex.Match,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","virtualinvoke $r27.<org.apache.xerces.impl.xpath.regex.Match: void setEnd(int,int)>(0, i34)"
org.apache.xerces.impl.xpath.regex.BMPattern,org.apache.xerces.impl.xpath.regex.Match,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","virtualinvoke $r21.<org.apache.xerces.impl.xpath.regex.Match: void setBeginning(int,int)>(0, i35)"
org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","i37_1 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r17, $i19, 1, $i18)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","i37_1 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r17, $i19, 1, $i18)"
org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i17 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r16, i38_2, 1, $i16)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i17 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r16, i38_2, 1, $i16)"
org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i8 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r12, i38_5, 1, $i7)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i8 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r12, i38_5, 1, $i7)"
org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i6 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r11, i38_8, 1, $i5)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matches(java.lang.String,int,int,org.apache.xerces.impl.xpath.regex.Match)>","$i6 = specialinvoke r0.<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>(r34, $r11, i38_8, 1, $i5)"
org.apache.xerces.impl.xpath.regex.RegularExpression,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","$z4 = virtualinvoke r1.<org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget: boolean regionMatches(boolean,int,int,int,int)>(z0, i51_1, $i26, i66, i67)"
org.apache.xerces.impl.xpath.regex.RegularExpression,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","$z3 = virtualinvoke r1.<org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget: boolean regionMatches(boolean,int,int,int,int)>(z0, $i25, $i24, i66, i67)"
org.apache.xerces.impl.xpath.regex.RegularExpression,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","$z7 = virtualinvoke r1.<org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget: boolean regionMatches(boolean,int,int,java.lang.String,int)>(z0, i51_1, $i32, r42, i68)"
org.apache.xerces.impl.xpath.regex.RegularExpression,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","$z6 = virtualinvoke r1.<org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget: boolean regionMatches(boolean,int,int,java.lang.String,int)>(z0, $i31, $i30, r42, i68)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","$z10 = specialinvoke r8.<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matchChar(int,int,boolean)>($i40, $i85, z0)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>",$i21 = virtualinvoke $r22.<org.apache.xerces.impl.xpath.regex.Match: int getBeginning(int)>(i65)
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>",$i22 = virtualinvoke $r23.<org.apache.xerces.impl.xpath.regex.Match: int getEnd(int)>(i65)
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>",i66 = virtualinvoke $r24.<org.apache.xerces.impl.xpath.regex.Match: int getBeginning(int)>(i65)
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>",$i23 = virtualinvoke $r25.<org.apache.xerces.impl.xpath.regex.Match: int getEnd(int)>(i65)
org.apache.xerces.impl.xpath.regex.Match,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","$z4 = virtualinvoke r1.<org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget: boolean regionMatches(boolean,int,int,int,int)>(z0, i51_1, $i26, i66, i67)"
org.apache.xerces.impl.xpath.regex.Match,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","$z3 = virtualinvoke r1.<org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget: boolean regionMatches(boolean,int,int,int,int)>(z0, $i25, $i24, i66, i67)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","$z7 = virtualinvoke r1.<org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget: boolean regionMatches(boolean,int,int,java.lang.String,int)>(z0, i51_1, $i32, r42, i68)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","$z6 = virtualinvoke r1.<org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget: boolean regionMatches(boolean,int,int,java.lang.String,int)>(z0, $i31, $i30, r42, i68)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>",$i28 = virtualinvoke $r29.<org.apache.xerces.impl.xpath.regex.Match: int getBeginning(int)>(i70)
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","virtualinvoke $r30.<org.apache.xerces.impl.xpath.regex.Match: void setBeginning(int,int)>(i70, i51_1)"
org.apache.xerces.impl.xpath.regex.Match,org.apache.xerces.util.IntStack,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>",virtualinvoke $r46.<org.apache.xerces.util.IntStack: void push(int)>($i28)
org.apache.xerces.impl.xpath.regex.Match,org.apache.xerces.util.IntStack,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>",virtualinvoke $r46.<org.apache.xerces.util.IntStack: void push(int)>($i27)
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","virtualinvoke $r7.<org.apache.xerces.impl.xpath.regex.Match: void setBeginning(int,int)>(i77, i78)"
org.apache.xerces.util.IntStack,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","virtualinvoke $r7.<org.apache.xerces.impl.xpath.regex.Match: void setBeginning(int,int)>(i77, i78)"
org.apache.xerces.util.IntStack,org.apache.xerces.impl.xpath.regex.Match,return_value_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","virtualinvoke $r6.<org.apache.xerces.impl.xpath.regex.Match: void setEnd(int,int)>($i1, i78)"
org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","$z10 = specialinvoke r8.<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matchChar(int,int,boolean)>($i40, $i85, z0)"
org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,org.apache.xerces.impl.xpath.regex.RegularExpression,argument_passing_flow,3,"<org.apache.xerces.impl.xpath.regex.RegularExpression: int match(org.apache.xerces.impl.xpath.regex.RegularExpression$Context,org.apache.xerces.impl.xpath.regex.Op,int,int,int)>","$z8 = virtualinvoke r8.<org.apache.xerces.impl.xpath.regex.RegularExpression: boolean matchAnchor(org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,org.apache.xerces.impl.xpath.regex.Op,org.apache.xerces.impl.xpath.regex.RegularExpression$Context,int,int)>(r1, r40_1, r0, i51_1, i53_1)"
