source,target,flow_type,weight,evidence_method,evidence_statement
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.direct.TradeDirect,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.direct.TradeDirect: com.ibm.websphere.samples.daytrader.entities.QuoteDataBean updateQuotePriceVolumeInt(java.lang.String,java.math.BigDecimal,double,boolean)>","specialinvoke r0.<com.ibm.websphere.samples.daytrader.direct.TradeDirect: void publishQuotePriceChange(com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,java.math.BigDecimal,java.math.BigDecimal,double)>($r25, $r11, r19_3, d0)"
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.direct.TradeDirect,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.direct.TradeDirect: com.ibm.websphere.samples.daytrader.entities.QuoteDataBean updateQuotePriceVolumeInt(java.lang.String,java.math.BigDecimal,double,boolean)>","specialinvoke r0.<com.ibm.websphere.samples.daytrader.direct.TradeDirect: void updateQuotePriceVolume(java.sql.Connection,java.lang.String,java.math.BigDecimal,double,double)>($r9, $r24, $r22, $d2, $d3)"
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.direct.TradeDirect,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.direct.TradeDirect: com.ibm.websphere.samples.daytrader.entities.QuoteDataBean updateQuotePriceVolumeInt(java.lang.String,java.math.BigDecimal,double,boolean)>","specialinvoke r0.<com.ibm.websphere.samples.daytrader.direct.TradeDirect: void updateQuotePriceVolume(java.sql.Connection,java.lang.String,java.math.BigDecimal,double,double)>($r9, $r24, $r22, $d2, $d3)"
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.direct.TradeDirect,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.direct.TradeDirect: com.ibm.websphere.samples.daytrader.entities.QuoteDataBean updateQuotePriceVolumeInt(java.lang.String,java.math.BigDecimal,double,boolean)>","specialinvoke r0.<com.ibm.websphere.samples.daytrader.direct.TradeDirect: void publishQuotePriceChange(com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,java.math.BigDecimal,java.math.BigDecimal,double)>($r25, $r11, r19_3, d0)"
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.direct.KeySequenceDirect,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.direct.TradeDirect: com.ibm.websphere.samples.daytrader.entities.AccountDataBean register(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.math.BigDecimal)>","$r16 = staticinvoke <com.ibm.websphere.samples.daytrader.direct.KeySequenceDirect: java.lang.Integer getNextID(java.sql.Connection,java.lang.String,boolean,boolean)>($r14, ""account"", $z1, $z2)"
com.ibm.websphere.samples.daytrader.direct.KeySequenceDirect,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.direct.TradeDirect: com.ibm.websphere.samples.daytrader.entities.AccountDataBean register(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.math.BigDecimal)>","specialinvoke $r9.<com.ibm.websphere.samples.daytrader.entities.AccountDataBean: void <init>(java.lang.Integer,int,int,java.util.Date,java.util.Date,java.math.BigDecimal,java.math.BigDecimal,java.lang.String)>($r16, 0, 0, $r2, $r2, r1, r1, r3)"
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.direct.KeySequenceDirect,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.direct.TradeDirect: com.ibm.websphere.samples.daytrader.entities.AccountDataBean register(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.math.BigDecimal)>","$r16 = staticinvoke <com.ibm.websphere.samples.daytrader.direct.KeySequenceDirect: java.lang.Integer getNextID(java.sql.Connection,java.lang.String,boolean,boolean)>($r14, ""account"", $z1, $z2)"
com.ibm.websphere.samples.daytrader.direct.KeySequenceDirect,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.direct.TradeDirect: com.ibm.websphere.samples.daytrader.entities.AccountDataBean register(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.math.BigDecimal)>","specialinvoke $r9.<com.ibm.websphere.samples.daytrader.entities.AccountDataBean: void <init>(java.lang.Integer,int,int,java.util.Date,java.util.Date,java.math.BigDecimal,java.math.BigDecimal,java.lang.String)>($r16, 0, 0, $r2, $r2, r1, r1, r3)"
com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,com.ibm.websphere.samples.daytrader.ejb3.MarketSummarySingleton,argument_passing_flow,3,<com.ibm.websphere.samples.daytrader.ejb3.MarketSummarySingleton: void updateMarketSummary()>,virtualinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.MarketSummarySingleton: void setMarketSummaryDataBean(com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean)>($r31)
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean buy(java.lang.String,java.lang.String,double,int)>","$r16 = specialinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>($r14, $r15, null, ""buy"", d0)"
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean buy(java.lang.String,java.lang.String,double,int)>","virtualinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean completeOrder(java.lang.Integer,boolean)>($r21, 0)"
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean buy(java.lang.String,java.lang.String,double,int)>","virtualinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: void queueOrder(java.lang.Integer,boolean)>($r21, 1)"
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean buy(java.lang.String,java.lang.String,double,int)>","$r16 = specialinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>($r14, $r15, null, ""buy"", d0)"
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean buy(java.lang.String,java.lang.String,double,int)>","$r16 = specialinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>($r14, $r15, null, ""buy"", d0)"
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean buy(java.lang.String,java.lang.String,double,int)>","virtualinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean completeOrder(java.lang.Integer,boolean)>($r21, 0)"
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean buy(java.lang.String,java.lang.String,double,int)>","virtualinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: void queueOrder(java.lang.Integer,boolean)>($r21, 1)"
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean sell(java.lang.String,java.lang.Integer,int)>","r7 = specialinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>($r28, r44, $r29, ""sell"", d0)"
com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean sell(java.lang.String,java.lang.Integer,int)>","r7 = specialinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>($r28, r44, $r29, ""sell"", d0)"
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean sell(java.lang.String,java.lang.Integer,int)>","virtualinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean completeOrder(java.lang.Integer,boolean)>(r16, 0)"
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean sell(java.lang.String,java.lang.Integer,int)>","virtualinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: void queueOrder(java.lang.Integer,boolean)>(r16, 1)"
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean sell(java.lang.String,java.lang.Integer,int)>","r7 = specialinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>($r28, r44, $r29, ""sell"", d0)"
com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean sell(java.lang.String,java.lang.Integer,int)>","r7 = specialinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>($r28, r44, $r29, ""sell"", d0)"
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean sell(java.lang.String,java.lang.Integer,int)>","virtualinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean completeOrder(java.lang.Integer,boolean)>(r16, 0)"
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean sell(java.lang.String,java.lang.Integer,int)>","virtualinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: void queueOrder(java.lang.Integer,boolean)>(r16, 1)"
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean completeOrder(java.lang.Integer,boolean)>","r57 = specialinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.HoldingDataBean createHolding(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,double,java.math.BigDecimal)>(r4, r5, d0, r7)"
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.TradeAction,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean completeOrder(java.lang.Integer,boolean)>","virtualinvoke $r68.<com.ibm.websphere.samples.daytrader.TradeAction: void orderCompleted(java.lang.String,java.lang.Integer)>(r9, r1)"
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean completeOrder(java.lang.Integer,boolean)>",virtualinvoke $r56.<com.ibm.websphere.samples.daytrader.entities.OrderDataBean: void setHolding(com.ibm.websphere.samples.daytrader.entities.HoldingDataBean)>(r57)
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean completeOrder(java.lang.Integer,boolean)>","r57 = specialinvoke r0.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.HoldingDataBean createHolding(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,double,java.math.BigDecimal)>(r4, r5, d0, r7)"
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean completeOrder(java.lang.Integer,boolean)>",virtualinvoke $r56.<com.ibm.websphere.samples.daytrader.entities.OrderDataBean: void setHolding(com.ibm.websphere.samples.daytrader.entities.HoldingDataBean)>(r57)
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.TradeAction,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean completeOrder(java.lang.Integer,boolean)>","virtualinvoke $r68.<com.ibm.websphere.samples.daytrader.TradeAction: void orderCompleted(java.lang.String,java.lang.Integer)>(r9, r1)"
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBLocal,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.QuoteDataBean updateQuotePriceVolume(java.lang.String,java.math.BigDecimal,double)>","interfaceinvoke $r18.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBLocal: void publishQuotePriceChange(com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,java.math.BigDecimal,java.math.BigDecimal,double)>($r7, $r8, r11_3, d0)"
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBLocal,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.QuoteDataBean updateQuotePriceVolume(java.lang.String,java.math.BigDecimal,double)>","interfaceinvoke $r18.<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBLocal: void publishQuotePriceChange(com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,java.math.BigDecimal,java.math.BigDecimal,double)>($r7, $r8, r11_3, d0)"
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,return_value_flow,3,<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.AccountDataBean getAccountData(java.lang.String)>,virtualinvoke $r6.<com.ibm.websphere.samples.daytrader.entities.AccountDataBean: void setProfileID(java.lang.String)>($r4)
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,argument_passing_flow,3,<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.AccountDataBean getAccountData(java.lang.String)>,virtualinvoke $r6.<com.ibm.websphere.samples.daytrader.entities.AccountDataBean: void setProfileID(java.lang.String)>($r4)
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.util.Log,argument_passing_flow,3,<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean updateAccountProfile(com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean)>,"staticinvoke <com.ibm.websphere.samples.daytrader.util.Log: void trace(java.lang.String,java.lang.Object)>(""TradeSLSBBean:updateAccountProfileData"", r1)"
com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.AccountDataBean register(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.math.BigDecimal)>",virtualinvoke $r4.<com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean: void setAccount(com.ibm.websphere.samples.daytrader.entities.AccountDataBean)>($r10)
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.AccountDataBean register(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.math.BigDecimal)>",virtualinvoke $r10.<com.ibm.websphere.samples.daytrader.entities.AccountDataBean: void setProfile(com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean)>($r4)
com.ibm.websphere.samples.daytrader.util.TradeConfig,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,return_value_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>","specialinvoke $r26.<com.ibm.websphere.samples.daytrader.entities.OrderDataBean: void <init>(java.lang.String,java.lang.String,java.util.Date,java.util.Date,double,java.math.BigDecimal,java.math.BigDecimal,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean)>(r0, ""open"", $r25, null, d0, $r21, $r22, r2, r1, r3)"
com.ibm.websphere.samples.daytrader.util.TradeConfig,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>","specialinvoke $r26.<com.ibm.websphere.samples.daytrader.entities.OrderDataBean: void <init>(java.lang.String,java.lang.String,java.util.Date,java.util.Date,double,java.math.BigDecimal,java.math.BigDecimal,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean)>(r0, ""open"", $r25, null, d0, $r21, $r22, r2, r1, r3)"
com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>","specialinvoke $r26.<com.ibm.websphere.samples.daytrader.entities.OrderDataBean: void <init>(java.lang.String,java.lang.String,java.util.Date,java.util.Date,double,java.math.BigDecimal,java.math.BigDecimal,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean)>(r0, ""open"", $r25, null, d0, $r21, $r22, r2, r1, r3)"
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>","specialinvoke $r26.<com.ibm.websphere.samples.daytrader.entities.OrderDataBean: void <init>(java.lang.String,java.lang.String,java.util.Date,java.util.Date,double,java.math.BigDecimal,java.math.BigDecimal,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean)>(r0, ""open"", $r25, null, d0, $r21, $r22, r2, r1, r3)"
com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.OrderDataBean createOrder(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,java.lang.String,double)>","specialinvoke $r26.<com.ibm.websphere.samples.daytrader.entities.OrderDataBean: void <init>(java.lang.String,java.lang.String,java.util.Date,java.util.Date,double,java.math.BigDecimal,java.math.BigDecimal,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean)>(r0, ""open"", $r25, null, d0, $r21, $r22, r2, r1, r3)"
com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.HoldingDataBean createHolding(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,double,java.math.BigDecimal)>","specialinvoke $r0.<com.ibm.websphere.samples.daytrader.entities.HoldingDataBean: void <init>(double,java.math.BigDecimal,java.util.Date,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean)>(d0, r1, $r2, r3, r4)"
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,argument_passing_flow,3,"<com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean: com.ibm.websphere.samples.daytrader.entities.HoldingDataBean createHolding(com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,double,java.math.BigDecimal)>","specialinvoke $r0.<com.ibm.websphere.samples.daytrader.entities.HoldingDataBean: void <init>(double,java.math.BigDecimal,java.util.Date,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean)>(d0, r1, $r2, r3, r4)"
com.ibm.websphere.samples.daytrader.util.TradeConfig,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,return_value_flow,3,<com.ibm.websphere.samples.daytrader.entities.AccountDataBean: com.ibm.websphere.samples.daytrader.entities.AccountDataBean getRandomInstance()>,"specialinvoke $r0.<com.ibm.websphere.samples.daytrader.entities.AccountDataBean: void <init>(java.lang.Integer,int,int,java.util.Date,java.util.Date,java.math.BigDecimal,java.math.BigDecimal,java.lang.String)>($r1, $i4, $i3, $r2, $r3, $r6, $r5, $r4)"
