subject,class_id,class_name,kind,superclass_present,semantic_text,method_count,annotation_count,interface_count,truncated_method_count,input_hash,experiment_name,representation_id,stage3a_source_path,stage3a_source_file_sha256,declaration_exact_match,declaration_truncated,body_empty,body_tokens_truncated,raw_body_candidate_count,filtered_body_token_count_before_budget,appended_body_token_count,extracted_concrete_method_count,normalized_method_count,synthetic_method_count,accepted_invoked_method_tokens,accepted_field_tokens,accepted_local_tokens,accepted_exception_tokens,accepted_operation_tokens,accepted_string_tokens,accepted_literals,rejected_token_count,body_hash
easymock,org.easymock.internal.AndroidClassProxyFactory$MockHandler,AndroidClassProxyFactory$MockHandler,class,false,"[DECLARATION]
class AndroidClassProxyFactory$MockHandler implements InvocationHandler {
    Object invoke(Object, Method, Object[]);
    boolean isMocked(Method);
}
[METHOD_BODY]
invoke branch jump create delegate mocked methods invoke branch jump create delegate throwable fill trace mocked methods
",2,0,1,0,3b5c2711dc656a245c365f92b0f12b86cf1a97f4b3fa4365039a11aa7cbac83a,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,96,17,17,3,3,1,5,10,0,4,41,2,1,185,f851351a871204465fa54073463760f5f20967b540f1e986f042e2b8e937278c
easymock,org.easymock.internal.AndroidSupport,AndroidSupport,class,false,"[DECLARATION]
public class AndroidSupport {
    boolean isAndroid();
}
[METHOD_BODY]
name invoke jump android dalvik system path loader org droidparts dexmaker code invoke android
",1,0,0,0,a8ad1cc5989fd93c4e643cb47387a10b15aa6102ecf18b86519070e74d7ff13d,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,13,14,14,3,3,0,2,3,0,0,4,8,2,14,63a77a10fcecf4b11d0e2951e5b3fb5eeeff7bb4883b2f436fa53efee4995248
easymock,org.easymock.internal.ArgumentToString,ArgumentToString,class,false,"[DECLARATION]
public class ArgumentToString {
    void appendArgument(Object, StringBuffer);
    String argumentToString(Object);
    String argumentsToString(Object[]);
}
[METHOD_BODY]
invoke append argument branch jump invoke argument string create arguments string branch jump create measure
",3,0,0,0,df3de18604ddb4b714acf5b3cb2be173853b0c025293f02e9da7a41f71dee8fe,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,119,15,15,4,4,0,9,0,1,0,70,0,0,281,e3580be06e63407effc9938b0075b136aca96e4947e41c2da3d58cd21a53a23c
easymock,org.easymock.internal.AssertionErrorWrapper,AssertionErrorWrapper,class,true,"[DECLARATION]
public class AssertionErrorWrapper extends RuntimeException {
    AssertionError getAssertionError();
}
[METHOD_BODY]
invoke error assertion error
",1,0,0,0,4e52cc34a8ef57a88dc7535ce0c1ee31be4abd7b4ee61b7405f0702c26abdd61,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,6,4,4,2,2,0,2,2,0,0,1,0,0,15,5d14a4ba8871524df529a76813b56d6b8e2d40cd74a6a35adb3e5439c0c4876a
easymock,org.easymock.internal.BridgeMethodResolver,BridgeMethodResolver,class,false,"[DECLARATION]
public class BridgeMethodResolver {
    Map createTypeVariableMap(Class);
    Class extractClassForTypeVariable(TypeVariable);
    void extractTypeVariablesFromGenericInterfaces(Type[], Map);
    Method findBridgedMethod(Method);
    Method findGenericDeclaration(Method);
    Method findMethod(Class, String, Class[]);
    Method[] getAllDeclaredMethods(Class);
    Class[] getAllInterfacesForClass(Class);
    Type getRawType(Type, Map);
    boolean isBridgeMethodFor(Method, Method, Map);
    boolean isBridgedCandidateFor(Method, Method);
    boolean isResolvedTypeMatch(Method, Method, Map);
    void populateTypeMapFromParameterizedType(ParameterizedType, Map);
    Method searchCandidates(List, Method);
    Method searchForMatch(Class, Method);
}
[METHOD_BODY]
invoke branch jump assertions disabled invoke create type variable map branch jump extract type variable measure extract variables generic interfaces measure find bridged method create assertions disabled assertion error illegal state exception must not unable locate bridge find generic declaration method assertion error must not name all declared methods array all interfaces array raw bridge bridged candidate resolved match populate map parameterized search candidates has next search match
",15,0,0,0,271ae745fc1d9e8f5278afe16f2de8d28f82d70e49a5f34cdd332b7ff2a14562,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,687,68,68,17,17,0,61,14,2,22,329,17,5,1463,432b2fda92f77e1697c2477d48470cfc9411c4e7753bd40103301589a9373ab9
easymock,org.easymock.internal.ClassInstantiatorFactory,ClassInstantiatorFactory,class,false,"[DECLARATION]
public class ClassInstantiatorFactory {
    IClassInstantiator getInstantiator();
    String getJVM();
    String getJVMSpecificationVersion();
    boolean is1_3Specifications();
    void setDefaultInstantiator();
    void setInstantiator(IClassInstantiator);
}
[METHOD_BODY]
create invoke instantiator invoke instantiator jvm property java vm vendor jvm specification version property java is1 specifications create
",6,0,0,0,feb14cb8889253f0d81a49ea990537b816014e60e926facf9e968cfd6023adc1,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,30,18,18,8,8,0,11,4,0,0,9,6,2,44,63d137ed9cdfc2307a1b96d8d6ae78375aa0bec87b8253735b9bd0b122229222
easymock,org.easymock.internal.ClassMockingData,ClassMockingData,class,false,"[DECLARATION]
public class ClassMockingData implements Serializable {
    InvocationHandler handler();
    boolean isMocked(Method);
    void readObject(ObjectInputStream);
    void writeObject(ObjectOutputStream);
}
[METHOD_BODY]
invoke branch jump create handler mocked methods handler mocked contains branch jump invoke methods read object has next create io exception write object
",4,0,1,0,f69b7cdca9fbc285296b1b53886cdfca0ab65e0d778397d1e54a9113a363f6a9,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,98,23,23,5,5,0,12,20,1,4,57,0,0,226,ba1684b0a833691b87a794dcc1bd811c59c406764e7665c207f550a49f264843
easymock,org.easymock.internal.ClassProxyFactory,ClassProxyFactory,class,false,"[DECLARATION]
public class ClassProxyFactory implements IProxyFactory {
    ClassLoadingStrategy classLoadingStrategy();
    Object createProxy(Class, InvocationHandler, Method[], ConstructorArgs);
    Object doCreateProxy(Class, InvocationHandler, ClassInfoProvider, Method[], ConstructorArgs);
    MethodHandle getCallbackGetter(Object);
    MethodHandle getCallbackSetter(Object);
    InvocationHandler getInvocationHandler(Object);
    ClassMockingData getMockingData(Object);
    boolean isCallerMockInvocationHandlerInvoke(Throwable);
    boolean isJdkClassOrWithoutPackage(Class);
}
[METHOD_BODY]
create invoke info providers jdk id current data invoke create type cache loading strategy branch jump proxy branch jump measure info providers jdk runtime exception failed mock provider proxy type cache current data runtime exception fail find constructor param types failed instantiate mock calling jvm callback getter callback setter invocation handler mocking caller invocation handler measure without java javax com sun
",9,0,1,0,7d85b0f8e677f0f8e5ecf8767efab2912b7a2fb3ac7e8ca9327796f03b776b13,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,284,61,61,11,11,2,25,29,2,36,142,31,14,666,1a94bc125ffe29b8a78d9e8d5ff23530cd5e19cd78cb9cccf536bd634cf15b21
easymock,org.easymock.internal.ClassProxyFactory$MockMethodInterceptor,ClassProxyFactory$MockMethodInterceptor,class,false,"[DECLARATION]
public class ClassProxyFactory$MockMethodInterceptor implements Serializable {
    Object interceptAbstract(Object, ClassMockingData, Object, Method, Object[]);
    Object interceptSuperCallable(Object, ClassMockingData, Method, Object[], Callable);
    ClassMockingData mockingData(ClassMockingData);
}
[METHOD_BODY]
invoke intercept invoke intercept callable call branch jump create throwable fill trace mocking data branch jump
",3,0,1,0,3a6cdf01db475e978d7e0d0f43ff1ac7bf4d41a726b28300244469649156c9ad,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,61,16,16,4,4,0,7,0,0,4,37,2,1,142,9c9ed59a7b55b78c93a33a82705d0e22e54076563f4cb213daea0dfed071d082
easymock,org.easymock.internal.DefaultClassInstantiator,DefaultClassInstantiator,class,false,"[DECLARATION]
public class DefaultClassInstantiator implements IClassInstantiator {
    Long callLongMethod(Class, String);
    Class classToPrint(Class);
    Object[] getArgsForTypes(Class[]);
    Constructor getConstructorToUse(Class);
    Long getSerializableUID(Class);
    byte[] getSerializedBytes(Class);
    boolean isSerializable(Class);
    Object newInstance(Class);
    Object readObject(byte[]);
    RuntimeException runtimeException(Class, Exception);
}
[METHOD_BODY]
create empty invoke call method accessible create invoke jump internal error object stream seems have vanished should been failed print branch jump easy mock args types measure branch constructor use constructors measure empty illegal argument exception no visible serializable uid call method runtime exception serial version should have been able get since there compute suid serialized bytes array serializable assignable instance runtime read object add suppressed failed instantiate
",10,0,1,0,129d7544217f892ddff42e50d834e002fc00a9720ab77c3097ebda265c8d1b99,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,251,68,68,12,12,0,29,2,1,26,155,42,14,641,09c7aad23a21e2fa312cc399a2eaabbcc8bef754f2dd4b241c658f1c9ca991de
easymock,org.easymock.internal.EasyMockProperties,EasyMockProperties,class,false,"[DECLARATION]
public class EasyMockProperties {
    ClassLoader getClassLoader();
    EasyMockProperties getInstance();
    String getProperty(String);
    String getProperty(String, String);
    void loadEasyMockProperties(String);
    String setProperty(String, String);
}
[METHOD_BODY]
load easy mock properties invoke create easymock loader invoke jump branch instance branch jump create entermonitor exitmonitor property properties property load easy mock close runtime exception failed read file illegal argument exception easymock invalid key starts
",6,0,0,0,2cf4f6219678211999a258001b6611adf9829eaeeff5b2319615bde7f980ea2b,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,125,36,36,7,7,0,18,13,5,10,57,12,7,281,5a8571586ce42de8100522316b00a48e588dc40ebea4d346cc53b8778ba8c62b
easymock,org.easymock.internal.EasyMockStatement,EasyMockStatement,class,true,"[DECLARATION]
public class EasyMockStatement extends Statement {
    void evaluate();
}
[METHOD_BODY]
invoke original statement test evaluate invoke test original statement
",1,0,0,0,b728bf253bd1f1a84e1df646f99d928ba139afa4839b52efe48de6d8a1143061,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,11,9,9,2,2,0,2,6,0,0,3,0,0,23,e6951573a053388ab889ac019678a84f8e0f5b7db5c138aa3d3639abfd7aa6ae
easymock,org.easymock.internal.ErrorMessage,ErrorMessage,class,false,"[DECLARATION]
public class ErrorMessage {
    void appendTo(StringBuilder, int);
    int getActualCount();
    String getMessage();
    boolean isMatching();
}
[METHOD_BODY]
invoke matching message actual count append invoke branch jump message matching actual count
",4,0,0,0,2999e73d77a50b15793a22bd7d35947a00c10777824ae25eb2f94a7a83abbd12,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,39,13,13,5,5,0,6,20,0,0,14,0,0,107,0943c52268f886ab218a2b1d68ca4bb7984bcc6499318122750619f931c8e234
easymock,org.easymock.internal.ExpectedInvocation,ExpectedInvocation,class,false,"[DECLARATION]
public class ExpectedInvocation implements Serializable {
    List createMissingMatchers(Invocation, List);
    boolean equals(Object);
    Method getMethod();
    int hashCode();
    boolean matches(Invocation);
    boolean matches(Object[]);
    String toString();
}
[METHOD_BODY]
create missing matchers invoke invocation create missing matchers branch jump invoke measure illegal state exception branch jump invocation method hash code unsupported operation exception not implemented matches measure matches string
",7,0,1,0,b2d6476bf28c4c2163bd0ee8722549a923f9bf67cffdfce10334ee0557340143,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,207,30,30,8,8,0,18,17,0,12,116,4,2,467,854893e9f61898a07d26633ed20afd27242abb590f69f10b84949b38f083aa25
easymock,org.easymock.internal.ExpectedInvocationAndResult,ExpectedInvocationAndResult,class,false,"[DECLARATION]
public class ExpectedInvocationAndResult implements Serializable {
    ExpectedInvocation getExpectedInvocation();
    Result getResult();
}
[METHOD_BODY]
invoke expected invocation result expected invocation result
",2,0,1,0,9a12833a54df6b00c1553fd2370251bc6210014bb22fb24d59af189aadfefa0c,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,10,7,7,3,3,0,3,6,0,0,1,0,0,27,8930d02dec0805e634473efc6f443abf38079cfb3356c87584f67cc136677c64
easymock,org.easymock.internal.ExpectedInvocationAndResults,ExpectedInvocationAndResults,class,false,"[DECLARATION]
public class ExpectedInvocationAndResults implements Serializable {
    ExpectedInvocation getExpectedInvocation();
    Results getResults();
    String toString();
}
[METHOD_BODY]
invoke expected invocation results expected invocation results string create invoke
",3,0,1,0,fb271af87abbc8d2e72248a191c4c5e72c0c74024b0f8245b34ce7332a121299,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,23,10,10,4,4,0,5,9,0,0,9,0,0,62,f3aa14bd7dbb7bf7db969a2f219108dc1519133d683bb4bd67dc73f72360ffa8
easymock,org.easymock.internal.IClassInstantiator,IClassInstantiator,interface,false,"[DECLARATION]
public interface IClassInstantiator {
    Object newInstance(Class);
}
[METHOD_BODY]
<EMPTY>
",1,0,0,0,1dd88524ed3b037f3375e98e5803a3a1aef5afa4862eb716eed6a5d94d39fe28,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
easymock,org.easymock.internal.IMocksBehavior,IMocksBehavior,interface,false,"[DECLARATION]
public interface IMocksBehavior {
    Result addActual(Invocation);
    void addExpected(ExpectedInvocation, Result, Range);
    void addStub(ExpectedInvocation, Result);
    void checkOrder(boolean);
    void checkThreadSafety();
    boolean isThreadSafe();
    void makeThreadSafe(boolean);
    void shouldBeUsedInOneThread(boolean);
    void verify();
    void verifyRecording();
    void verifyUnexpectedCalls();
}
[METHOD_BODY]
<EMPTY>
",11,0,0,0,aeba760cc7e3c5f1e95badb0562f19cf370d131deeff52e3d53009030886ba82,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
easymock,org.easymock.internal.IMocksControlState,IMocksControlState,interface,false,"[DECLARATION]
public interface IMocksControlState {
    void andAnswer(IAnswer);
    void andDelegateTo(Object);
    void andReturn(Object);
    void andStubAnswer(IAnswer);
    void andStubDelegateTo(Object);
    void andStubReturn(Object);
    void andStubThrow(Throwable);
    void andThrow(Throwable);
    void andVoid();
    void asStub();
    void assertRecordState();
    void checkIsUsedInOneThread(boolean);
    void checkOrder(boolean);
    Object invoke(Invocation);
    void makeThreadSafe(boolean);
    void replay();
    void times(Range);
    void verify();
    void verifyRecording();
    void verifyUnexpectedCalls();
}
[METHOD_BODY]
<EMPTY>
",20,0,0,0,0cbd70f84a28f405fd21cda1eb2872ea21195f803840c806a4e250e4d008d073,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
easymock,org.easymock.internal.IProxyFactory,IProxyFactory,interface,false,"[DECLARATION]
public interface IProxyFactory {
    Object createProxy(Class, InvocationHandler, Method[], ConstructorArgs);
    InvocationHandler getInvocationHandler(Object);
}
[METHOD_BODY]
<EMPTY>
",2,0,0,0,2bae8091e35c03fbbe0df15214212dc31671b4d9b50a7cf957a628e6e01210c5,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
easymock,org.easymock.internal.IgnoreAnimalSniffer,IgnoreAnimalSniffer,interface,false,"[DECLARATION]
@Documented
@Retention
@Target
public interface IgnoreAnimalSniffer extends Annotation {
}
[METHOD_BODY]
<EMPTY>
",0,3,1,0,f68ed38655b2c1be8f66fb0590f85c7e228161bad2b9876a2fa28d9c4ddcd5a5,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
easymock,org.easymock.internal.Injection,Injection,class,false,"[DECLARATION]
public class Injection {
    Mock getAnnotation();
    Object getMock();
    String getQualifier();
    boolean isMatched();
    void setMatched();
}
[METHOD_BODY]
invoke matched mock annotation mock qualifier field name invoke matched
",5,0,0,0,0ae41fa1774a4aa781797c6c46fc976ea67469c3c20b44249b31c7f25b5ec3ad,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,19,10,10,6,6,0,7,5,0,0,2,0,0,47,c9bb7e286ecc1d1249b77dec7c9bcd46d7f149444f799f8f0a2fea8fc96c9b1c
easymock,org.easymock.internal.InjectionPlan,InjectionPlan,class,false,"[DECLARATION]
public class InjectionPlan {
    void addInjection(Injection);
    void addTestSubjectField(Field);
    void blockDuplicateQualifiers(String);
    List getQualifiedInjections();
    List getTestSubjectFields();
    List getUnqualifiedInjections();
}
[METHOD_BODY]
invoke create test subject fields qualified injections unqualified qualifiers add injection invoke branch jump unqualified injections qualified add test subject field fields block duplicate qualifiers branch jump create assertion error least two mocks have field name qualifier
",6,0,0,0,4b2a7869db1eeb5e77c0501da46a77aa47c398bfcf648305c1be6e885b7175ac,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,58,37,37,7,7,0,18,25,0,4,26,7,1,140,3deb079ae0790744d24568929fe7a024658e81c280fd846f3f20a2f885aa884c
easymock,org.easymock.internal.InjectionTarget,InjectionTarget,class,false,"[DECLARATION]
public class InjectionTarget {
    boolean accepts(Injection);
    Field getTargetField();
    void inject(Object, Injection);
}
[METHOD_BODY]
invoke target field accepts assignable invoke target field inject matched jump create runtime exception
",3,0,0,0,1912442a4d2b9a55b6a95226396be507f3e300de2ec17f34632c22a95a898629,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,30,14,14,4,4,0,6,10,0,4,13,0,0,76,7f72bae214e0ac48f74f903d2eb525b29a694d612c4af994df0ecf7c87a3bb9d
easymock,org.easymock.internal.Injector,Injector,class,false,"[DECLARATION]
public class Injector {
    void createMocksForAnnotations(Class, Object, InjectionPlan);
    List fieldsOf(Class);
    Injection findUniqueAssignable(List, InjectionTarget);
    Field getFieldByName(Class, String);
    List injectByName(Class, Object, List);
    void injectByType(Object, List, List);
    void injectMocks(Object);
    void injectMocksOnClass(Class, Object, InjectionPlan);
    InjectionTarget injectionTargetWithField(Field);
    Object instantiateTestSubject(Field);
    MockType mockTypeFromAnnotation(Mock);
    boolean shouldNotAssignTo(Field);
}
[METHOD_BODY]
invoke create mocks annotations invoke measure branch jump runtime exception easy mock field fields create find unique assignable branch jump assertion error least two mocks can assigned field name declared inject name has next inject type has next assertion error failed assign created test subject unsatisfied type injection target instantiate test subject inner you need manually no constructor mock annotation should not assign
",12,0,0,0,57df56e5545a384faa609a620612620aaabe9237c2941854f321c214c5066b6d,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,428,63,63,13,13,0,43,0,4,36,242,31,9,970,4e669f723096783359aa4ee53fc29ba45d14af16976affbfc4d8e09f46c12b53
easymock,org.easymock.internal.Invocation,Invocation,class,false,"[DECLARATION]
public class Invocation implements Serializable {
    void addCapture(Captures, Object);
    void clearCaptures();
    Object[] createObjectArray(Object);
    boolean equalArguments(Object[]);
    boolean equals(Object);
    Object[] expandVarArgs(boolean, Object[]);
    Object[] getArguments();
    Method getMethod();
    Object getMock();
    String getMockAndMethodName();
    int hashCode();
    boolean isDefaultName(String);
    boolean isPrimitiveParameter(int);
    void readObject(ObjectInputStream);
    String toString();
    boolean toStringIsDefined(Object);
    void validateCaptures();
    void writeObject(ObjectOutputStream);
}
[METHOD_BODY]
create no args expand args invoke create current captures mock method arguments add capture invoke current captures clear branch jump object array branch jump equal arguments measure mock method expand arraycopy measure no name string named hash code unsupported operation exception not implemented name starts easy primitive read object io exception string defined modifiers validate has next write
",18,0,1,0,54b4f000975ff2f6d566f42b084420fe7b3da3dc35fb441a669352166f010adb,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,295,58,58,20,20,0,47,40,1,10,140,8,4,704,374c7320f84ebb5d37d8a2fead1ad6631cd15ab99d576a59e5e20fff715a69c8
easymock,org.easymock.internal.JavaProxyFactory,JavaProxyFactory,class,false,"[DECLARATION]
public class JavaProxyFactory implements IProxyFactory {
    Object createProxy(Class, InvocationHandler, Method[], ConstructorArgs);
    InvocationHandler getInvocationHandler(Object);
}
[METHOD_BODY]
invoke create proxy instance invoke invocation handler
",2,0,1,0,96e68c430a4fd444d392dae59554f36377e5237a802849d0e80806acf8aea865,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,12,7,7,3,3,0,8,0,0,0,5,0,0,39,bda134d8df3d6aa2c564499004c7b21879fdfe5d1145e3f8c5fbedc785642128
easymock,org.easymock.internal.LastControl,LastControl,class,false,"[DECLARATION]
public class LastControl {
    void assertState(boolean, String);
    Invocation getCurrentInvocation();
    MocksControl lastControl();
    void popCurrentInvocation();
    List popLastArgumentMatchers(int);
    List pullMatchers();
    void pushCurrentInvocation(Invocation);
    void reportAnd(int);
    void reportLastControl(MocksControl);
    void reportMatcher(IArgumentMatcher);
    void reportNot();
    void reportOr(int);
}
[METHOD_BODY]
create invoke thread control current invocation argument matcher invoke state branch jump create thread argument matcher illegal exception current invocation branch jump last control pop remove pop last matchers no found recorded pull matchers push add report add no found report remove not
",12,0,0,0,e6e97b106abe8e3cf1f0f1d3d13d4f2c63d36317717171cfddac8a2c550e8830,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,217,43,43,14,14,0,34,58,0,6,103,14,6,505,a9c1ec3d03a8c861c9161111928f9ebbc79d3b0dcd180b637e94732ed5437835
easymock,org.easymock.internal.LinkedClassLoader,LinkedClassLoader,class,true,"[DECLARATION]
class LinkedClassLoader extends ClassLoader {
    Class findClass(String);
}
[METHOD_BODY]
list invoke loaders find invoke branch jump create loaders not found exception
",1,0,0,0,313c984f4823981effa216e969f97ce596911c9a707ef3aeed56deaeb17217be,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,42,12,12,2,2,0,2,2,1,6,14,0,0,76,942765d5ee1f43e5597c80133311d46748280c5db8af97af8d01e6db191094ee
